Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2018-06-25,21,16761,551,1106,1038,1006,6197,1004,59,3492,535,1751,16739,-22
2018-06-25,22,15762,550,1084,966,933,5810,919,56,3324,488,1676,15806,44
2018-06-25,23,14360,527,1012,866,848,5275,794,49,3062,440,1554,14427,66
2018-06-25,24,13202,466,995,796,753,4757,714,48,2868,400,1446,13242,40
2018-06-26,1,12606,454,978,736,713,4470,671,47,2730,386,1388,12572,-34
2018-06-26,2,12243,444,967,709,695,4313,647,48,2637,366,1317,12142,-101
2018-06-26,3,11955,437,977,706,685,4198,636,47,2551,370,1286,11893,-62
2018-06-26,4,11962,433,961,716,688,4218,643,49,2584,356,1275,11922,-40
2018-06-26,5,12269,424,942,748,715,4365,664,56,2602,366,1293,12176,-93
2018-06-26,6,13033,428,958,843,751,4756,731,56,2741,384,1372,13019,-14
2018-06-26,7,14328,457,964,925,761,5346,804,55,3060,424,1467,14263,-65
2018-06-26,8,14851,481,985,925,657,5733,795,60,3194,448,1487,14765,-86
2018-06-26,9,14951,484,945,958,549,6025,761,55,3249,464,1472,14961,11
2018-06-26,10,15173,483,912,985,497,6223,730,54,3279,479,1475,15116,-57
2018-06-26,11,15339,458,918,987,463,6370,710,56,3333,495,1504,15294,-45
2018-06-26,12,15385,461,913,998,460,6426,711,59,3330,506,1529,15393,9
2018-06-26,13,15602,460,925,1038,462,6517,725,56,3350,509,1577,15619,17
2018-06-26,14,15798,463,920,1043,479,6566,746,59,3404,522,1614,15815,17
2018-06-26,15,16080,470,941,1081,561,6577,778,61,3422,541,1685,16118,38
2018-06-26,16,16758,466,1007,1155,682,6697,839,62,3541,568,1776,16794,36
2018-06-26,17,17285,460,1078,1192,805,6726,924,63,3607,580,1838,17273,-11
2018-06-26,18,17490,466,1076,1184,933,6620,983,64,3596,567,1856,17344,-146
2018-06-26,19,17310,508,1081,1157,1022,6375,1034,65,3547,562,1844,17196,-114
2018-06-26,20,17068,521,1103,1120,1040,6196,1047,60,3479,544,1817,16928,-140
2018-06-26,21,16775,517,1131,1112,1010,6164,1018,54,3475,549,1834,16863,88
2018-06-26,22,15884,540,1094,1023,935,5808,931,49,3312,529,1771,15993,109
2018-06-26,23,14499,520,1031,897,830,5283,808,47,3051,469,1623,14559,60
2018-06-26,24,13572,482,981,830,767,4833,726,45,2869,436,1502,13471,-101
2018-06-27,1,12875,465,955,784,727,4595,673,41,2738,404,1444,12824,-51
2018-06-27,2,12509,457,949,741,712,4449,643,39,2647,407,1410,12453,-56
2018-06-27,3,12356,466,989,724,720,4381,635,41,2626,421,1364,12367,11
2018-06-27,4,12483,412,974,732,743,4385,641,38,2655,442,1389,12410,-73
2018-06-27,5,12813,361,960,761,750,4581,676,48,2751,450,1445,12784,-29
2018-06-27,6,13941,367,978,836,797,4985,752,55,2902,445,1526,13645,-297
2018-06-27,7,15118,391,971,914,852,5614,848,55,3175,465,1653,14937,-181
2018-06-27,8,15649,413,1005,963,847,6034,899,59,3316,503,1731,15771,122
2018-06-27,9,16275,417,1057,988,832,6268,935,58,3464,524,1767,16310,35
2018-06-27,10,16687,426,1052,1012,849,6450,977,61,3554,529,1755,16665,-22
2018-06-27,11,16920,427,1050,1062,824,6559,978,61,3613,555,1758,16886,-34
2018-06-27,12,16880,427,1039,1098,836,6582,964,63,3621,563,1739,16933,53
2018-06-27,13,17022,423,1022,1128,857,6609,970,63,3668,573,1753,17067,44
2018-06-27,14,17146,425,1035,1151,882,6613,967,62,3641,569,1797,17141,-6
2018-06-27,15,17170,432,1060,1148,895,6580,969,65,3628,558,1807,17143,-26
2018-06-27,16,17433,423,1090,1154,931,6621,1002,66,3707,568,1868,17431,-2
2018-06-27,17,17714,423,1106,1162,1019,6623,1044,66,3754,570,1895,17662,-53
2018-06-27,18,17539,448,1090,1115,1011,6508,1054,66,3727,557,1889,17464,-75
2018-06-27,19,17511,498,1110,1119,1020,6404,1079,65,3705,559,1900,17460,-51
2018-06-27,20,17614,516,1148,1129,1026,6384,1089,66,3724,570,1893,17544,-70
2018-06-27,21,17630,522,1154,1118,1005,6396,1071,66,3708,567,1868,17474,-156
2018-06-27,22,16586,523,1130,1027,950,6053,991,63,3524,535,1780,16576,-10
2018-06-27,23,15292,506,1104,914,873,5560,871,59,3273,480,1660,15300,9
2018-06-27,24,14225,479,1011,867,783,5125,786,51,3077,434,1550,14163,-62
2018-06-28,1,13415,460,1015,800,769,4827,731,50,2926,419,1489,13487,72
2018-06-28,2,13068,446,1016,781,764,4648,696,51,2820,395,1442,13060,-8
2018-06-28,3,12900,435,989,782,758,4549,682,48,2784,392,1410,12829,-71
2018-06-28,4,12862,417,966,781,763,4553,687,49,2772,419,1426,12834,-29
2018-06-28,5,13289,426,972,811,797,4733,720,52,2901,407,1467,13287,-2
2018-06-28,6,14438,436,994,923,867,5172,803,57,3075,433,1557,14317,-121
2018-06-28,7,15830,425,1058,1025,888,5815,916,62,3366,478,1658,15690,-140
2018-06-28,8,16635,418,1107,1066,907,6254,959,63,3525,509,1718,16527,-108
2018-06-28,9,16962,412,1104,1083,884,6553,945,62,3594,526,1712,16874,-87
2018-06-28,10,17244,412,1117,1103,846,6867,908,63,3661,552,1721,17251,7
2018-06-28,11,17731,415,1135,1106,859,7127,892,62,3758,574,1751,17678,-53
2018-06-28,12,17934,419,1123,1116,828,7310,875,61,3892,591,1789,18003,70
2018-06-28,13,18395,431,1128,1125,845,7486,893,61,3980,620,1845,18415,20
2018-06-28,14,18763,455,1148,1163,811,7628,923,61,4084,637,1887,18797,35
2018-06-28,15,19178,473,1164,1206,770,7792,972,61,4134,653,1960,19185,7
2018-06-28,16,19709,484,1191,1240,819,7907,1060,73,4233,674,2066,19746,37
2018-06-28,17,20142,479,1146,1300,906,8004,1166,75,4313,677,2164,20230,88
2018-06-28,18,20308,491,1146,1311,1025,7970,1227,69,4326,669,2185,20417,110
2018-06-28,19,20659,466,1158,1305,1124,7852,1286,69,4342,656,2212,20472,-187
2018-06-28,20,20339,472,1164,1258,1163,7621,1271,67,4271,619,2172,20078,-260
2018-06-28,21,19805,487,1164,1245,1118,7564,1233,66,4189,606,2123,19794,-11
2018-06-28,22,18740,542,1154,1165,1056,7172,1138,61,3963,576,2027,18854,114
2018-06-28,23,17140,529,1146,1050,966,6490,992,60,3609,520,1837,17200,60
2018-06-28,24,15721,500,1100,960,844,5896,866,52,3323,462,1688,15689,-32
2018-06-29,1,14746,482,1074,894,819,5463,777,54,3122,428,1622,14735,-11
2018-06-29,2,14168,463,1093,824,770,5119,731,51,2996,407,1567,14023,-145
2018-06-29,3,13732,455,1073,829,744,4935,707,51,2918,435,1528,13676,-56
2018-06-29,4,13656,447,1065,835,753,4868,703,53,2881,424,1512,13540,-116
2018-06-29,5,13862,440,1072,847,780,4955,717,56,2936,444,1539,13786,-76
2018-06-29,6,14710,453,1054,969,811,5328,795,58,3114,460,1617,14660,-50
2018-06-29,7,16248,447,1097,1082,832,6024,906,65,3483,506,1754,16195,-53
2018-06-29,8,17381,469,1125,1141,772,6699,956,68,3753,559,1847,17390,9
2018-06-29,9,18350,464,1132,1203,724,7213,971,70,3979,604,1914,18272,-78
2018-06-29,10,18926,445,1137,1254,689,7599,994,72,4098,637,1967,18892,-34
2018-06-29,11,19451,433,1124,1318,669,7912,1034,69,4174,665,2018,19415,-36
2018-06-29,12,19811,444,1094,1361,680,8064,1071,67,4291,687,2062,19821,10
2018-06-29,13,20191,427,1086,1392,710,8187,1100,67,4373,698,2123,20164,-27
2018-06-29,14,20438,410,1097,1415,736,8269,1141,65,4401,693,2151,20378,-60
2018-06-29,15,20565,402,1092,1426,767,8310,1187,68,4347,696,2165,20461,-105
2018-06-29,16,20509,405,1088,1443,854,8330,1262,64,4305,715,2219,20686,178
2018-06-29,17,21158,385,1077,1482,987,8332,1352,67,4318,716,2285,21002,-156
2018-06-29,18,21015,384,1020,1473,1107,8267,1415,63,4285,714,2309,21037,23
2018-06-29,19,20826,404,1038,1463,1168,8013,1458,62,4219,704,2343,20871,45
2018-06-29,20,20455,417,1106,1394,1188,7755,1445,63,4089,679,2300,20435,-20
2018-06-29,21,20123,459,1161,1377,1176,7596,1403,56,4019,650,2186,20082,-41
2018-06-29,22,19078,514,1220,1296,1092,7211,1297,54,3886,608,2056,19233,155
2018-06-29,23,17624,516,1193,1175,974,6687,1137,46,3595,553,1866,17742,118
2018-06-29,24,16266,494,1131,1081,895,6132,998,38,3327,497,1707,16299,32
2018-06-30,1,15307,470,1107,986,860,5676,879,36,3135,460,1622,15230,-77
2018-06-30,2,14497,461,1091,933,820,5375,819,33,2997,415,1557,14501,4
2018-06-30,3,13998,455,1042,914,775,5187,785,43,2885,403,1506,13995,-2
2018-06-30,4,13768,412,1023,905,766,5081,759,42,2849,420,1493,13750,-19
2018-06-30,5,13657,363,1014,894,787,5059,758,48,2812,397,1496,13626,-31
2018-06-30,6,13790,364,987,909,810,5124,770,47,2867,404,1518,13801,11
2018-06-30,7,14418,336,1027,951,788,5463,838,51,3038,454,1616,14562,144
2018-06-30,8,15756,353,1086,1052,765,6057,970,56,3328,524,1742,15933,176
2018-06-30,9,17142,370,1095,1152,765,6689,1079,62,3679,591,1855,17336,194
2018-06-30,10,18449,390,1157,1236,770,7294,1143,66,3862,633,1948,18500,50
2018-06-30,11,19290,398,1161,1280,744,7813,1206,65,3983,662,2015,19327,37
2018-06-30,12,19921,449,1127,1358,780,8101,1262,70,4174,684,2076,20082,161
2018-06-30,13,20491,470,1063,1370,851,8256,1303,70,4221,697,2138,20439,-52
2018-06-30,14,20659,503,1043,1350,835,8332,1333,71,4269,705,2168,20609,-50
2018-06-30,15,20641,425,980,1423,854,8366,1381,72,4279,709,2165,20654,13
2018-06-30,16,20698,416,880,1456,945,8405,1447,66,4261,728,2199,20802,104
2018-06-30,17,20874,413,877,1483,1047,8312,1478,67,4289,737,2243,20945,70
2018-06-30,18,20814,412,932,1462,1149,8140,1533,68,4232,735,2274,20936,123
2018-06-30,19,20731,427,979,1418,1199,7980,1555,73,4135,709,2306,20781,50
2018-06-30,20,20450,427,1040,1418,1193,7816,1535,75,4044,685,2273,20506,56
2018-06-30,21,20542,428,1099,1405,1207,7810,1513,66,4097,672,2201,20498,-44
2018-06-30,22,19611,470,1093,1350,1156,7602,1410,63,4009,627,2096,19875,263
2018-06-30,23,18535,502,1038,1246,1081,7129,1274,60,3737,578,1950,18595,60
2018-06-30,24,17270,479,1002,1156,999,6659,1141,51,3524,521,1821,17355,85
2018-07-01,1,16500,464,966,1106,964,6282,1050,49,3307,485,1738,16410,-90
2018-07-01,2,15713,457,1007,1055,890,5906,981,49,3164,449,1677,15634,-79
2018-07-01,3,15113,453,999,1029,852,5603,928,46,3050,436,1623,15019,-95
2018-07-01,4,14648,447,992,997,832,5439,906,48,2960,419,1583,14623,-25
2018-07-01,5,14476,436,979,981,820,5331,896,54,2939,418,1562,14416,-60
2018-07-01,6,14497,417,987,1011,850,5312,910,59,2918,408,1559,14431,-65
2018-07-01,7,15381,424,999,1095,871,5652,1006,60,3110,445,1634,15297,-84
2018-07-01,8,16696,443,1055,1216,878,6252,1120,71,3388,508,1722,16653,-42
2018-07-01,9,17776,463,1091,1334,848,6854,1227,73,3663,574,1820,17946,170
2018-07-01,10,18816,485,1117,1433,825,7385,1293,73,3872,635,1905,19024,208
2018-07-01,11,19609,494,1091,1484,818,7763,1344,73,4041,676,1961,19745,136
2018-07-01,12,19862,413,1064,1521,813,7950,1364,72,4116,689,1984,19988,126
2018-07-01,13,19926,426,1076,1548,820,7998,1360,64,4144,717,2017,20172,246
2018-07-01,14,19997,409,1072,1537,829,8101,1348,63,4099,713,2028,20199,202
2018-07-01,15,19959,393,1026,1542,855,8179,1380,66,4061,725,2036,20263,303
2018-07-01,16,20335,367,1039,1546,976,8192,1435,63,4080,737,2086,20520,186
2018-07-01,17,20632,352,1041,1565,1099,8153,1513,63,4118,757,2153,20814,182
2018-07-01,18,20739,355,1049,1562,1202,8052,1581,70,4105,763,2193,20931,192
2018-07-01,19,20792,359,1080,1530,1263,7861,1597,70,4067,756,2193,20776,-16
2018-07-01,20,20301,374,1084,1496,1238,7641,1525,71,3950,724,2122,20226,-75
2018-07-01,21,19841,406,1100,1466,1201,7504,1462,65,3944,695,2072,19916,75
2018-07-01,22,19072,438,1130,1397,1152,7410,1360,57,3860,652,1982,19439,367
2018-07-01,23,18238,436,1089,1310,1078,6954,1252,53,3639,604,1885,18300,62
2018-07-01,24,16997,414,1048,1233,994,6550,1126,48,3453,546,1775,17185,188
2018-07-02,1,16205,425,1006,1143,920,6127,1029,46,3287,513,1685,16181,-24
2018-07-02,2,15484,418,1000,1087,881,5820,970,42,3127,482,1633,15459,-25
2018-07-02,3,15050,412,1018,1045,847,5593,927,41,3013,473,1593,14962,-89
2018-07-02,4,14810,405,1057,1023,825,5488,908,41,2972,477,1568,14765,-45
2018-07-02,5,14705,405,995,1011,827,5442,898,49,2957,465,1570,14619,-86
2018-07-02,6,14891,402,948,1059,845,5549,929,53,3031,478,1594,14888,-3
2018-07-02,7,16009,417,976,1149,867,5987,1019,58,3252,525,1670,15920,-89
2018-07-02,8,17160,435,1014,1229,890,6504,1107,65,3467,553,1753,17016,-144
2018-07-02,9,18278,447,1015,1344,899,7090,1211,63,3754,613,1872,18308,30
2018-07-02,10,19328,462,1028,1436,866,7608,1314,70,3948,670,1988,19389,61
2018-07-02,11,20104,463,1032,1505,850,8009,1401,66,4111,695,2049,20182,78
2018-07-02,12,20599,448,1017,1539,873,8290,1386,66,4223,706,2091,20638,40
2018-07-02,13,20575,375,1003,1559,894,8312,1354,67,4241,723,2106,20635,60
2018-07-02,14,20481,372,995,1581,904,8329,1298,65,4195,723,2094,20554,73
2018-07-02,15,20286,369,993,1508,904,8357,1284,61,4085,739,1974,20275,-11
2018-07-02,16,20150,345,998,1485,1007,8333,1286,66,4133,752,1921,20327,177
2018-07-02,17,21012,353,1026,1542,1161,8303,1363,67,4156,755,2215,20941,-70
2018-07-02,18,20880,363,1024,1488,1232,8207,1437,70,4119,743,2240,20923,43
2018-07-02,19,20960,380,1059,1471,1261,8113,1461,69,4116,721,2269,20918,-42
2018-07-02,20,20530,406,1071,1449,1287,7941,1397,65,4017,700,2222,20555,25
2018-07-02,21,20099,465,1114,1445,1264,7737,1327,63,4019,688,2167,20290,192
2018-07-02,22,19161,495,1105,1374,1168,7310,1204,57,3894,649,2053,19312,151
2018-07-02,23,17540,490,1085,1265,1054,6697,1044,51,3567,597,1886,17735,196
2018-07-02,24,16117,465,1099,1167,968,6059,915,46,3280,539,1732,16271,153
2018-07-03,1,15289,448,1107,1074,908,5607,831,40,3077,501,1648,15240,-49
2018-07-03,2,14447,437,1105,1011,851,5285,782,40,2964,474,1586,14535,88
2018-07-03,3,14015,428,1093,970,817,5053,748,41,2844,457,1552,14002,-13
2018-07-03,4,13873,422,1077,952,800,4943,736,42,2829,463,1505,13769,-104
2018-07-03,5,14027,424,1063,940,820,5028,752,43,2863,460,1530,13922,-105
2018-07-03,6,14786,444,1094,1049,870,5437,825,49,3060,468,1590,14887,101
2018-07-03,7,16451,436,1084,1189,921,6228,942,54,3407,531,1692,16484,34
2018-07-03,8,17669,455,1110,1247,858,6908,993,57,3693,583,1775,17678,9
2018-07-03,9,18509,467,1120,1311,798,7449,1028,58,3906,627,1835,18600,92
2018-07-03,10,19314,482,1123,1366,794,7864,1066,53,4076,668,1877,19369,56
2018-07-03,11,19825,492,1085,1407,796,8122,1099,54,4165,697,1926,19844,19
2018-07-03,12,20085,487,1090,1419,804,8239,1135,55,4147,709,1974,20058,-27
2018-07-03,13,20195,474,1087,1440,826,8343,1178,57,4175,719,2019,20318,123
2018-07-03,14,20361,452,1081,1468,806,8445,1226,65,4195,738,2147,20623,262
2018-07-03,15,20913,408,1019,1504,862,8523,1278,66,4234,746,2198,20838,-75
2018-07-03,16,21124,354,990,1555,966,8584,1336,70,4286,761,2271,21173,49
2018-07-03,17,21493,343,955,1607,1087,8654,1425,78,4367,771,2315,21601,108
2018-07-03,18,21736,359,949,1594,1238,8585,1501,77,4374,761,2339,21778,42
2018-07-03,19,21761,377,987,1574,1340,8463,1546,74,4321,751,2378,21810,49
2018-07-03,20,21380,397,1051,1515,1316,8173,1519,70,4203,716,2343,21303,-77
2018-07-03,21,20714,461,1112,1475,1283,7952,1449,66,4143,697,2271,20909,195
2018-07-03,22,19803,521,1188,1355,1220,7549,1322,59,3952,640,2158,19963,160
2018-07-03,23,18188,512,1126,1217,1096,6888,1144,49,3621,583,1978,18213,25
2018-07-03,24,16559,498,1057,1095,973,6235,997,42,3294,517,1821,16528,-31
2018-07-04,1,15375,478,1026,1027,923,5777,907,34,3101,464,1735,15472,97
2018-07-04,2,14697,462,1020,973,892,5448,847,25,2978,435,1665,14744,47
2018-07-04,3,14256,460,1041,931,836,5230,797,27,2876,422,1625,14247,-9
2018-07-04,4,14060,458,1024,921,828,5134,782,29,2851,422,1606,14054,-6
2018-07-04,5,14305,447,1028,934,871,5222,788,34,2929,415,1616,14284,-21
2018-07-04,6,15128,440,1039,1040,926,5639,864,39,3077,447,1691,15201,73
2018-07-04,7,16837,420,1082,1176,933,6424,979,43,3416,521,1806,16800,-37
2018-07-04,8,18158,463,1129,1268,918,7096,1041,48,3709,588,1905,18165,7
2018-07-04,9,19158,454,1139,1342,889,7582,1085,50,3930,636,1998,19106,-52
2018-07-04,10,19915,451,1145,1399,865,7970,1123,54,4100,692,2104,19903,-12
2018-07-04,11,20500,452,1116,1448,857,8270,1155,44,4219,723,2185,20468,-31
2018-07-04,12,20767,448,1112,1489,840,8389,1193,48,4205,757,2250,20731,-37
2018-07-04,13,21049,412,1115,1526,862,8527,1232,60,4286,775,2304,21099,50
2018-07-04,14,21279,392,1122,1568,893,8620,1277,63,4367,790,2344,21438,158
2018-07-04,15,21646,383,1087,1607,939,8737,1319,66,4427,808,2386,21759,113
2018-07-04,16,22090,337,1051,1650,1020,8881,1390,68,4505,814,2431,22146,56
2018-07-04,17,22459,320,988,1691,1147,8941,1485,69,4571,817,2474,22503,44
2018-07-04,18,22506,331,974,1686,1274,8837,1554,75,4570,814,2507,22623,117
2018-07-04,19,22518,351,993,1665,1364,8619,1601,76,4527,801,2531,22528,10
2018-07-04,20,22081,380,1053,1596,1357,8315,1573,74,4431,780,2511,22069,-12
2018-07-04,21,21671,423,1159,1541,1351,8151,1526,68,4393,770,2490,21872,202
2018-07-04,22,20745,473,1210,1422,1287,7803,1403,61,4220,721,2372,20971,226
2018-07-04,23,19295,474,1178,1299,1140,7172,1226,52,3941,660,2206,19346,51
2018-07-04,24,17738,456,1128,1193,1056,6571,1072,46,3630,592,2039,17782,45
2018-07-05,1,16542,439,1082,1112,999,6092,973,85,3385,538,1917,16622,80
2018-07-05,2,15770,427,1120,1037,957,5816,905,86,3219,519,1837,15924,154
2018-07-05,3,15311,447,1112,993,906,5603,863,80,3147,512,1794,15456,146
2018-07-05,4,15203,452,1129,999,916,5532,848,83,3101,505,1770,15337,134
2018-07-05,5,15486,443,1104,987,945,5643,858,86,3207,502,1795,15569,83
2018-07-05,6,16315,437,1090,1129,983,6062,941,90,3358,509,1871,16471,156
2018-07-05,7,18142,427,1117,1207,1029,6860,1072,99,3790,585,1995,18182,40
2018-07-05,8,19653,441,1189,1316,1010,7552,1164,110,4147,658,2090,19677,24
2018-07-05,9,21026,457,1170,1922,968,8064,1226,117,4399,704,2165,21192,166
2018-07-05,10,21781,406,1173,2000,911,8483,1284,122,4551,745,2237,21912,131
2018-07-05,11,22158,392,1134,2042,877,8850,1332,114,4644,772,2281,22438,280
2018-07-05,12,22446,380,1091,2101,897,9035,1375,114,4684,783,2334,22792,346
2018-07-05,13,22631,355,1040,2124,906,9215,1411,119,4720,800,2381,23071,440
2018-07-05,14,22805,349,989,2144,893,9303,1478,119,4764,811,2348,23198,393
2018-07-05,15,22872,328,958,2177,973,9382,1519,127,4785,819,2307,23374,503
2018-07-05,16,23046,308,949,1952,1067,9385,1538,117,4660,817,2324,23118,72
2018-07-05,17,22177,303,909,1716,1194,9031,1503,126,4458,796,2357,22393,216
2018-07-05,18,21562,313,940,1769,1304,8573,1436,121,4394,769,2305,21923,360
2018-07-05,19,21594,344,1019,1713,1339,8431,1396,117,4387,756,2303,21803,208
2018-07-05,20,21813,459,1121,1670,1362,8237,1367,111,4370,738,2251,21685,-128
2018-07-05,21,21220,498,1132,1629,1347,7918,1313,99,4311,725,2228,21200,-20
2018-07-05,22,20028,522,1143,1518,1250,7503,1218,104,4133,677,2160,20229,201
2018-07-05,23,18478,512,1131,1389,1157,6954,1067,41,3785,609,1979,18625,147
2018-07-05,24,16957,488,1089,1290,1070,6348,934,34,3476,545,1778,17053,96
2018-07-06,1,15766,452,1056,1212,1024,5772,830,24,3223,496,1590,15679,-87
2018-07-06,2,14541,428,1060,1137,965,5299,766,74,2990,461,1495,14675,135
2018-07-06,3,13957,417,1053,1111,931,5037,729,76,2846,429,1434,14062,105
2018-07-06,4,13697,442,1064,1086,911,4947,715,83,2812,403,1398,13860,163
2018-07-06,5,13859,431,1063,1066,908,4999,724,88,2846,402,1391,13918,59
2018-07-06,6,14472,435,1085,1105,923,5333,788,92,2981,413,1443,14598,125
2018-07-06,7,15836,421,1085,1169,925,5982,877,95,3260,461,1537,15814,-22
2018-07-06,8,16451,443,1119,1175,842,6388,882,84,3458,494,1531,16416,-35
2018-07-06,9,16388,439,1093,1168,733,6631,843,85,3490,517,1510,16509,122
2018-07-06,10,16486,436,1067,1112,674,6854,823,86,3509,530,1511,16601,115
2018-07-06,11,16515,438,1062,1115,633,6943,772,85,3573,543,1507,16673,157
2018-07-06,12,16472,444,1067,1073,632,6901,761,85,3586,539,1505,16593,121
2018-07-06,13,16374,460,1071,1086,631,6960,761,28,3584,543,1532,16656,282
2018-07-06,14,16520,475,1097,1068,624,6965,775,36,3645,542,1543,16772,252
2018-07-06,15,16674,479,1099,1068,652,7004,785,36,3658,547,1555,16881,207
2018-07-06,16,16917,479,1118,1067,692,7028,820,36,3739,550,1597,17125,208
2018-07-06,17,17299,476,1132,1088,825,7076,896,44,3772,568,1643,17520,220
2018-07-06,18,17401,486,1133,1088,965,6944,969,44,3736,572,1671,17608,207
2018-07-06,19,17413,507,1202,1087,1045,6732,1024,46,3674,562,1713,17592,178
2018-07-06,20,17008,520,1232,1018,1030,6377,1010,43,3516,541,1715,17001,-7
2018-07-06,21,16482,510,1207,1000,1018,6190,985,40,3430,515,1681,16576,94
2018-07-06,22,15520,505,1201,947,948,5838,935,42,3264,465,1576,15721,202
2018-07-06,23,14282,493,1160,871,858,5336,820,36,2998,410,1450,14431,149
2018-07-06,24,13339,472,1130,795,811,4919,731,33,2783,372,1338,13383,44
2018-07-07,1,12627,465,1080,760,767,4614,676,33,2650,347,1270,12662,35
2018-07-07,2,12064,478,1070,735,725,4389,647,31,2555,327,1230,12188,125
2018-07-07,3,11855,478,1001,726,729,4228,630,32,2526,326,1218,11895,40
2018-07-07,4,11624,479,994,709,732,4129,622,33,2444,323,1208,11672,49
2018-07-07,5,11581,471,982,691,744,4113,627,34,2462,325,1196,11645,64
2018-07-07,6,11702,469,977,730,753,4209,653,41,2489,325,1226,11871,169
2018-07-07,7,12380,467,967,771,717,4538,702,45,2637,361,1292,12497,117
2018-07-07,8,13305,480,985,836,649,4995,732,48,2845,403,1358,13331,26
2018-07-07,9,13985,493,1006,894,602,5456,754,45,2998,434,1385,14066,81
2018-07-07,10,14405,495,1013,941,548,5811,754,46,3115,460,1390,14573,168
2018-07-07,11,14714,485,1013,965,546,6001,755,46,3179,472,1396,14857,143
2018-07-07,12,14932,471,1035,991,592,6092,764,47,3198,489,1407,15086,153
2018-07-07,13,14970,445,1033,1006,589,6141,774,46,3198,500,1416,15147,178
2018-07-07,14,15108,444,1043,1037,577,6177,783,50,3249,505,1440,15306,198
2018-07-07,15,15325,447,1067,1104,605,6246,813,55,3312,524,1489,15663,337
2018-07-07,16,15982,459,1105,1133,695,6341,879,58,3416,538,1571,16196,213
